user,latitude,longitude,date,day_of_week,hour,categoria,timestamp
User_6000,-22.883756,-43.414067,2018-07-10,Sunday,12,store,1530458298728
User_2600,-6.226976,-35.064869,2018-07-11,Sunday,11,restaurant,1530457181769
User_2618,-23.417026,-46.045801,2018-07-10,Sunday,11,grocery_or_supermarket,1530453634685
User_1690,-12.257861,-38.972671,2018-07-11,Sunday,12,restaurant,1530459500809
User_3813,-12.949309,-38.450335,2018-07-11,Sunday,12,store,1530458237390
User_2310,-23.292423,-45.95575,2018-07-11,Sunday,6,grocery_or_supermarket,1530437613170
User_2707,-21.152081,-47.783692,2018-07-05,Sunday,13,library,1530461346512
User_2338,-23.73252,-47.422197,2018-07-05,Sunday,13,school,1530461433207
User_228,-23.585294,-46.758973,2018-07-05,Sunday,13,bar,1530461629109
User_3936,-5.858669,-35.208648,2018-07-05,Sunday,13,home_goods_store,1530462012178
User_819,-29.386153,-50.88146,2018-07-05,Saturday,8,restaurant,1530962474409
User_4271,-29.686552,-51.237978,2018-07-04,Saturday,9,shopping_mall,1530968018102
User_5926,-29.183936,-54.875012,2018-07-05,Saturday,9,lodging,1530968119370
User_2367,-23.202095,-46.783681,2018-07-05,Saturday,9,bakery,1530968304969
User_3270,-22.99091,-43.363004,2018-07-05,Saturday,9,gas_station,1530968398271
User_2630,-12.941447,-38.491902,2018-07-05,Saturday,10,restaurant,1530969672778
User_1054,-15.810559,-48.093272,2018-07-05,Saturday,9,lodging,1530968296291
User_2158,-17.517107,-49.449832,2018-07-05,Saturday,10,restaurant,1530970489592
User_4844,-21.015904,-48.228851,2018-07-04,Friday,21,school,1530923061488
User_1111,-23.56224,-46.561367,2018-07-04,Friday,18,store,1530913892114
User_1717,-12.979554,-38.463061,2018-07-05,Friday,21,restaurant,1530923405650
User_5382,-1.368335,-48.405778,2018-07-05,Friday,18,store,1530914125959
User_2729,-20.837595,-41.123573,2018-07-05,Friday,21,restaurant,1530923595642
User_4465,-15.603082,-56.13384,2018-07-05,Friday,20,beauty_salon,1530921966994
User_5683,-7.155241,-34.966601,2018-07-05,Friday,21,store,1530925035392
User_990,-22.850618,-47.068989,2018-07-05,Friday,21,store,1530921617495
User_2193,-22.932881,-47.261049,2018-07-05,Friday,20,car_repair,1530921290477
User_4862,-16.743585,-49.207743,2018-07-05,Friday,21,electronics_store,1530922304928
User_4870,-8.366449,-36.69812,2018-07-05,Friday,8,pharmacy,1530876871048
User_925,-19.950806,-43.974629,2018-07-05,Tuesday,21,car_dealer,1530663763099
User_1205,-27.555072,-52.525927,2018-07-05,Friday,21,university,1530924034977
User_965,-24.010261,-46.414015,2018-07-04,Friday,18,liquor_store,1530914222564
User_124,-15.631654,-56.109468,2018-07-05,Friday,19,insurance_agency,1530921578997
User_828,-7.21995,-35.91997,2018-07-05,Friday,20,store,1530919510706
User_4821,-30.333727,-54.318853,2018-07-04,Friday,21,restaurant,1530924402157
User_5071,-22.87672,-43.35151,2018-07-05,Saturday,8,car_dealer,1530962487011
User_862,-3.766956,-38.587383,2018-07-05,Saturday,10,restaurant,1530968295611
User_4787,-12.984017,-38.489808,2018-07-05,Saturday,10,cultural_venue,1530968411698
User_3325,-5.177003,-40.67259,2018-07-05,Friday,18,travel_agency,1530910800834
User_4248,-22.885521,-43.463762,2018-07-05,Saturday,10,bank,1530969439795
User_3702,-3.871754,-38.466242,2018-07-05,Friday,12,car_dealer,1530892799303
User_3619,-8.764594,-63.904483,2018-07-05,Saturday,9,gym,1530970089552
User_3711,-16.702684,-49.372493,2018-07-05,Saturday,10,car_repair,1530970946343
User_3594,-23.414651,-46.507873,2018-07-05,Saturday,10,bus_station,1530971227694
User_4279,-25.387683,-51.465017,2018-07-05,Friday,21,restaurant,1530922090758
User_3251,-22.885421,-43.124686,2018-07-12,Friday,21,moving_company,1530923080089
User_5959,-29.669661,-51.054715,2018-07-12,Friday,21,bank,1530924878495
User_3107,-19.918545,-43.935933,2018-07-12,Wednesday,13,bank,1530721550840
User_3143,-22.833152,-51.607315,2018-07-12,Wednesday,22,restaurant,1530754788571
User_2890,-12.977334,-38.455434,2018-07-12,Thursday,9,hair_care,1530792373335
User_2229,-16.648557,-49.258064,2018-07-12,Thursday,9,pharmacy,1530794603899
User_4085,-22.82253,-47.036212,2018-07-12,Thursday,9,restaurant,1530792781612
User_1949,-30.053919,-51.222269,2018-07-12,Thursday,9,restaurant,1530793176762
User_4612,-3.786839,-49.679267,2018-07-12,Thursday,9,store,1530794183391
User_3201,-24.969177,-53.420822,2018-07-12,Thursday,9,car_repair,1530795087531
User_3528,-9.627818,-35.750124,2018-07-12,Wednesday,21,store,1530750523951
User_5093,-23.501012,-46.528748,2018-07-12,Wednesday,22,hospital,1530752960809
User_5176,-23.19945,-46.824374,2018-07-12,Wednesday,22,bank,1530754083650
User_2460,-22.886146,-43.281763,2018-07-12,Wednesday,19,restaurant,1530744067177
User_3802,-20.350612,-41.534344,2018-07-12,Wednesday,13,car_repair,1530721584555
User_5739,-22.738797,-43.479687,2018-07-11,Thursday,8,roofing_contractor,1530791799987
User_1044,-20.507313,-40.373934,2018-07-12,Thursday,6,shoe_store,1530783837609
User_4038,-20.895366,-51.391497,2018-07-12,Thursday,9,restaurant,1530793190192
User_1353,-8.765268,-63.886512,2018-07-12,Thursday,8,store,1530793309475
User_2324,-10.947443,-37.091267,2018-07-11,Wednesday,20,restaurant,1530747819372
User_5668,-23.702927,-46.566396,2018-07-12,Thursday,9,doctor,1530792947267
User_529,-22.57603,-47.380477,2018-07-12,Thursday,6,store,1530781264880
User_276,-2.54553,-44.198024,2018-07-12,Wednesday,23,beauty_salon,1530756227496
User_4552,-5.397729,-40.310172,2018-07-12,Thursday,9,store,1530794172236
User_729,-22.892784,-43.536618,2018-07-12,Thursday,9,bank,1530795376167
User_623,-23.540492,-46.57642,2018-07-11,Wednesday,22,furniture_store,1530753471994
User_4446,-23.428659,-46.480163,2018-07-11,Tuesday,5,post_office,1530608090641
User_3870,-23.27119,-47.301893,2018-07-11,Wednesday,22,lodging,1530755741806
User_5969,-8.045005,-34.932723,2018-07-09,Wednesday,23,bank,1530756341630
User_4257,-23.256824,-45.91166,2018-07-11,Sunday,15,restaurant,1530469204485
User_1592,-23.580583,-46.533978,2018-07-11,Monday,11,beauty_salon,1530541888452
User_5957,-12.246852,-38.980859,2018-07-11,Monday,9,store,1530534878022
User_4447,-8.007034,-34.923267,2018-07-10,Monday,11,restaurant,1530541680967
User_2595,-8.728364,-63.910687,2018-07-11,Monday,11,store,1530537107859
User_4696,-3.09913,-60.024515,2018-07-11,Monday,9,store,1530539890084
User_501,-23.609451,-46.449171,2018-07-11,Monday,8,gas_station,1530532790102
User_621,-2.528895,-44.296202,2018-07-11,Monday,9,bar,1530535165971
User_3239,-20.334273,-40.383101,2018-07-11,Monday,12,car_repair,1530543994647
User_3674,-12.939704,-38.478336,2018-07-11,Monday,12,restaurant,1530544008642
User_1564,-30.171635,-53.58354,2018-07-11,Monday,12,lodging,1530544723917
User_4874,-2.881741,-41.906024,2018-07-11,Monday,12,electrician,1530546470646
User_1354,-30.064399,-51.149634,2018-07-11,Monday,12,pharmacy,1530546976637
User_1497,-23.59883,-46.698458,2018-07-11,Monday,9,restaurant,1530533664020
User_2306,-23.579061,-46.74516,2018-07-11,Sunday,19,school,1530483460343
User_4166,-12.249278,-38.941288,2018-07-11,Monday,12,beauty_salon,1530544329000
User_3921,-20.828483,-49.40097,2018-07-11,Monday,12,restaurant,1530544765597
User_5265,-3.110497,-60.062761,2018-07-11,Monday,11,store,1530543910267
User_3115,-29.995535,-51.140767,2018-07-10,Monday,12,school,1530544275913
User_4525,-15.656074,-47.804861,2018-07-09,Monday,10,restaurant,1530539983581
User_2220,-23.516965,-46.590214,2018-07-09,Monday,11,school,1530540537766
User_4532,-29.993612,-51.038628,2018-07-08,Monday,11,cultural_venue,1530541361101
User_1014,-19.619936,-43.212357,2018-07-09,Monday,11,restaurant,1530541843798
User_719,-3.728753,-38.490889,2018-07-09,Monday,11,beauty_salon,1530542927463
User_1973,-16.779875,-49.101399,2018-07-09,Monday,12,car_rental,1530543654191
User_4746,-25.355415,-49.154577,2018-07-09,Monday,9,hospital,1530533914173
User_5006,-27.101492,-48.927367,2018-07-09,Monday,11,cultural_venue,1530541578661
User_525,-8.131474,-34.918255,2018-07-09,Monday,11,restaurant,1530546345045
User_3897,-3.080982,-60.012575,2018-07-07,Sunday,20,lodging,1530493137921
User_3003,-8.080802,-34.936573,2018-07-09,Monday,12,public_transportation,1530545058814
User_2964,-21.587896,-48.076747,2018-07-09,Monday,12,restaurant,1530544858297
User_1144,-23.466299,-46.430004,2018-07-09,Monday,12,restaurant,1530546167004
User_4404,-22.304664,-53.823578,2018-07-09,Wednesday,8,real_estate_agency,1531311675862
User_3036,-23.456666,-46.515965,2018-07-09,Wednesday,9,school,1531311758129
User_732,-8.047446,-34.946438,2018-07-09,Wednesday,9,restaurant,1531311436664
User_1024,-22.998483,-43.352885,2018-07-09,Wednesday,9,hair_care,1531313922826
User_4286,-13.000529,-38.45391,2018-07-09,Wednesday,10,bank,1531314554146
User_3746,-8.203193,-34.917425,2018-07-09,Wednesday,9,restaurant,1531313912623
User_1430,-23.511425,-47.469935,2018-07-09,Wednesday,10,grocery_or_supermarket,1531315118245
User_924,-18.866599,-41.976561,2018-07-09,Tuesday,22,school,1531274252089
User_3576,-15.78463,-47.870414,2018-07-09,Wednesday,10,grocery_or_supermarket,1531316241148
User_4465,-22.813362,-43.013302,2018-07-09,Wednesday,10,grocery_or_supermarket,1531314588925
User_734,-23.953076,-46.334372,2018-07-09,Wednesday,10,accounting,1531316800400
User_1476,-25.555346,-49.182193,2018-07-09,Wednesday,6,storage,1531301969000
User_1619,-10.689435,-37.427012,2018-07-09,Wednesday,6,pet_store,1531302563542
User_5080,-14.78592,-39.045771,2018-07-09,Wednesday,6,home_goods_store,1531302809373
User_1440,-22.888467,-43.470274,2018-07-09,Wednesday,7,car_repair,1531303804562
User_972,-8.020614,-34.982243,2018-07-09,Wednesday,7,cultural_venue,1531304036379
User_4469,-18.873871,-48.25904,2018-07-11,Wednesday,7,university,1531304665426
User_325,-3.713372,-38.472936,2018-07-11,Wednesday,7,restaurant,1531305369763
User_3383,-23.53923,-47.466449,2018-07-11,Wednesday,7,parking,1531305217496
User_3500,-3.064256,-59.961044,2018-07-11,Wednesday,6,electronics_store,1531303867919
User_1937,-20.642212,-40.485455,2018-07-11,Wednesday,7,store,1531304785585
User_3455,-22.396645,-41.81973,2018-07-11,Wednesday,7,car_dealer,1531303573689
User_395,-23.424312,-46.476789,2018-07-11,Wednesday,7,parking,1531303808941
User_1898,-18.777244,-46.396082,2018-07-11,Saturday,20,spa,1531006034269
User_4559,-23.576664,-46.60622,2018-07-11,Wednesday,7,restaurant,1531304618284
User_5174,-0.734596,-48.516108,2018-07-11,Tuesday,22,restaurant,1531271575268
User_2137,-22.807414,-43.417696,2018-07-11,Wednesday,6,shopping_mall,1531302080435
User_3135,-23.520481,-46.548898,2018-07-10,Wednesday,6,storage,1531303048500
User_1907,-23.591509,-46.678075,2018-07-11,Wednesday,7,restaurant,1531304325994
User_5887,-25.435102,-49.258581,2018-07-11,Wednesday,7,restaurant,1531304097975
User_4885,-21.210501,-50.442052,2018-07-11,Wednesday,7,store,1531304197109
User_838,-23.956989,-46.345372,2018-07-11,Wednesday,6,storage,1531302344442
User_2543,-23.550531,-46.633084,2018-07-11,Wednesday,7,park,1531304042217
User_3682,-6.68676,-36.655976,2018-07-11,Wednesday,7,cultural_venue,1531304423606
User_4129,-23.485485,-46.474341,2018-07-11,Wednesday,7,bar,1531304626962
User_2533,-22.966104,-43.386478,2018-07-11,Wednesday,6,hospital,1531302089318
User_2501,-1.372161,-48.446663,2018-07-11,Wednesday,6,moving_company,1531302916421
User_3693,-12.935201,-38.450471,2018-07-11,Wednesday,3,florist,1531290913489
User_3885,-23.941048,-46.314949,2018-07-11,Wednesday,7,school,1531303692728
User_75,-21.109645,-48.026131,2018-07-11,Wednesday,1,bus_station,1531284946932
User_4598,-8.119545,-34.894904,2018-07-11,Wednesday,1,cafe,1531282494236
User_3871,-10.920214,-37.050693,2018-07-11,Tuesday,14,beauty_salon,1531244024495
User_1922,-21.527533,-42.200106,2018-07-11,Tuesday,20,gas_station,1531264490449
User_4182,-23.438811,-46.502272,2018-07-11,Tuesday,7,university,1531217146076
User_5269,-7.123685,-34.824009,2018-07-11,Tuesday,6,bar,1531214563152
User_2288,-24.623607,-47.895691,2018-07-11,Monday,23,lawyer,1531188863991
User_4085,-10.223506,-48.3206,2018-07-15,Tuesday,7,place_of_worship,1531217918817
User_2868,-8.665121,-35.720674,2018-07-15,Monday,20,car_dealer,1531177484904
User_5224,-20.159681,-40.195388,2018-07-15,Monday,19,restaurant,1531176339138
User_5979,-22.885341,-43.301929,2018-07-15,Monday,21,car_repair,1531183166690
User_2245,-25.506112,-49.171938,2018-07-15,Monday,16,school,1531165582306
User_2940,-3.864916,-38.583626,2018-07-15,Monday,21,movie_theater,1531181226559
User_4569,-19.95366,-43.993706,2018-07-15,Monday,19,restaurant,1531174816308
User_2364,-27.596707,-48.551633,2018-07-14,Monday,14,laundry,1531159174762
User_269,-23.548762,-46.772908,2018-07-15,Tuesday,10,restaurant,1531230240547
User_3123,-22.624264,-48.790924,2018-07-15,Tuesday,12,restaurant,1531235499856
User_5017,-22.483005,-42.202199,2018-07-15,Tuesday,8,grocery_or_supermarket,1531221846864
User_3484,-7.136743,-34.909911,2018-07-15,Tuesday,7,place_of_worship,1531219018790
User_5117,-12.989539,-38.482519,2018-07-15,Tuesday,12,restaurant,1531236439327
User_562,-20.58106,-48.561398,2018-07-13,Tuesday,12,store,1531237278194
User_1598,-23.541303,-46.635139,2018-07-15,Tuesday,12,grocery_or_supermarket,1531237577534
User_5579,-10.893183,-37.075503,2018-07-15,Tuesday,0,pharmacy,1531193635890
User_494,-21.798724,-49.928477,2018-07-15,Saturday,11,store,1530975264916
User_1763,-23.565338,-46.518167,2018-07-15,Tuesday,6,grocery_or_supermarket,1531215244528
User_4093,-16.065683,-47.987983,2018-07-15,Tuesday,7,restaurant,1531216829220
User_4840,-7.186852,-48.20529,2018-07-15,Tuesday,2,pet_store,1531201298049
User_354,-23.567461,-46.698309,2018-07-15,Tuesday,3,restaurant,1531205054802
User_1839,-22.574353,-47.406793,2018-07-15,Monday,23,restaurant,1530583447708
User_3799,-15.832064,-48.100943,2018-07-15,Monday,22,car_wash,1530581653894
User_668,-20.352238,-40.305598,2018-07-14,Monday,22,restaurant,1530579944220
User_5841,-16.730563,-43.848368,2018-07-15,Monday,23,travel_agency,1530583816858
User_2374,-27.580344,-48.526069,2018-07-15,Monday,17,store,1530563259513
User_5497,-23.528639,-47.431107,2018-07-15,Monday,23,store,1530586551829
User_5546,-23.587029,-46.54455,2018-07-01,Monday,14,store,1530553023908
User_332,-5.104146,-38.366508,2018-07-06,Monday,20,restaurant,1530575124808
User_4383,-23.514059,-46.758976,2018-07-06,Tuesday,0,grocery_or_supermarket,1530587649990
User_899,-7.20547,-34.831998,2018-07-06,Monday,21,hair_care,1530576903287
User_3831,-23.669087,-46.652962,2018-07-06,Tuesday,0,bar,1530588123756
User_3245,-1.398369,-48.450938,2018-07-06,Tuesday,1,store,1530590533219
User_942,-16.383978,-51.560313,2018-07-06,Tuesday,0,electronics_store,1530588523264
User_1088,-29.692218,-51.461524,2018-07-05,Monday,22,doctor,1530581806613
User_3420,-22.901991,-43.111259,2018-07-05,Tuesday,6,electronics_store,1530608787947
User_1947,-29.885942,-51.165913,2018-07-06,Monday,7,school,1530527557155
User_4667,-22.873524,-43.337912,2018-07-06,Monday,18,lodging,1530567660851
User_510,-29.965479,-51.19727,2018-07-06,Monday,23,restaurant,1530583872097
User_5522,-30.285829,-50.254228,2018-07-06,Monday,0,storage,1530502296696
User_995,-16.149,-47.957733,2018-07-06,Monday,23,grocery_or_supermarket,1530586347044
User_4955,-23.962408,-46.324695,2018-07-06,Monday,23,locksmith,1530584096098
User_978,-22.876933,-43.446604,2018-07-06,Monday,23,lawyer,1530584351975
User_3484,-19.868832,-43.935404,2018-07-06,Monday,16,furniture_store,1530555174101
User_3533,-12.91585,-38.449966,2018-07-06,Monday,23,restaurant,1530586049940
User_889,-22.737316,-45.579187,2018-07-06,Monday,23,school,1530586478237
User_5225,-25.538171,-49.293397,2018-07-06,Monday,16,store,1530559554932
User_3945,-23.562963,-46.464881,2018-07-06,Saturday,21,gas_station,1531010084868
User_1058,-21.983351,-51.656932,2018-07-06,Sunday,17,shopping_mall,1531082312503
User_258,-21.143862,-47.976909,2018-07-06,Sunday,20,place_of_worship,1531093523378
User_2068,-23.418855,-51.93286,2018-07-06,Saturday,20,car_repair,1531006789160
User_138,-3.141654,-60.007841,2018-07-06,Saturday,19,bank,1531005781341
User_438,-19.917381,-43.935505,2018-07-06,Saturday,22,restaurant,1531009262401
User_232,-3.007402,-60.005307,2018-07-06,Sunday,16,beauty_salon,1531081945659
User_444,-19.973578,-44.032559,2018-07-06,Sunday,13,restaurant,1531068224893
User_508,-20.778237,-49.359257,2018-07-06,Sunday,18,electronics_store,1531083992069
User_4488,-18.837484,-41.894924,2018-07-06,Saturday,13,storage,1530981253330
User_3803,-22.81473,-43.379988,2018-07-07,Saturday,21,bakery,1531009770474
User_3378,-7.12605,-34.873427,2018-07-06,Saturday,20,school,1531004423788
User_873,-8.09776,-34.93864,2018-07-07,Saturday,21,restaurant,1531008030312
User_2458,-7.247156,-35.913579,2018-07-07,Saturday,21,lodging,1531010675916
User_2715,-19.917929,-43.93614,2018-07-07,Sunday,13,restaurant,1531066606589
User_1803,-23.488138,-46.894182,2018-07-07,Sunday,17,bakery,1531081962439
User_2681,-21.049024,-49.377446,2018-07-07,Sunday,17,doctor,1531083019569
User_810,-23.582894,-45.327993,2018-07-07,Sunday,17,lawyer,1531083501773
User_3701,-25.434351,-49.273417,2018-07-06,Saturday,19,roofing_contractor,1531002041289
User_3810,-19.935836,-43.940625,2018-07-07,Saturday,21,park,1531008334741
User_5851,-23.725596,-46.543086,2018-07-07,Saturday,19,grocery_or_supermarket,1531001187761
User_939,-12.962036,-38.463652,2018-07-07,Saturday,21,school,1531009367459
User_5644,-23.999585,-46.404791,2018-07-07,Saturday,21,cultural_venue,1531009854503
User_584,-19.936748,-43.940218,2018-07-07,Wednesday,9,store,1530708034829
User_1412,-12.88199,-38.303944,2018-07-07,Wednesday,9,electronics_store,1530708127151
User_5768,-22.977168,-47.142668,2018-07-07,Wednesday,8,car_repair,1530702490456
User_5808,-27.297314,-50.585765,2018-07-06,Wednesday,9,restaurant,1530707281131
User_1817,-16.734377,-49.310053,2018-07-07,Wednesday,9,car_repair,1530709070784
User_3388,-7.158214,-34.838767,2018-07-07,Wednesday,10,restaurant,1530711490713
User_513,-8.581866,-35.384632,2018-07-07,Wednesday,9,bank,1530706014077
User_2099,-12.995559,-38.509741,2018-07-07,Tuesday,16,restaurant,1530645777260
User_1575,-25.481114,-49.263814,2018-07-07,Wednesday,9,store,1530708192780
User_3467,-23.542837,-46.80403,2018-07-07,Wednesday,10,grocery_or_supermarket,1530709332657
User_22,-22.745816,-47.643664,2018-07-08,Wednesday,10,restaurant,1530709391195
User_4350,-2.505746,-44.303475,2018-07-10,Wednesday,10,store,1530710171466
